Census,Election_Date,Month,Year,Ward,Polling_Place,Registered_Voters,11_AM_Turnout_Total,11_AM_Absentees_Processed,11_AM_Provisionals,11_AM_Turnout_Percentage,11_AM_Turnout_Projection,4_PM_Turnout_Total,4_PM_Absentees_Processed,4_PM_Provisionals,4_PM_Turnout_Percentage,4_PM_Turnout_Projection,8_PM_Turnout,8_PM_Provisionals,Final_Turnout_Percentage,OBJECTID
2010,8/14/2018,August,2018,142,Oakwood Village Prairie Ridge,0,0,,0,0,0,0,,0,#DIV/0!,#DIV/0!,0,0,#DIV/0!,3876
2010,8/14/2018,August,2018,25,Sandburg Elementary,1820,235,,0,0.130000,0.520000,460,,0,0.250000,0.510000,721,0,0.400000,3877
2010,8/14/2018,August,2018,26,Eastside Lutheran,1046,148,,0,0.140000,0.570000,242,,0,0.230000,0.460000,415,0,0.400000,3878
2010,8/14/2018,August,2018,126,Eastside Lutheran,7,0,,0,0,0,2,,0,0,0,3,0,0,3879
2010,8/14/2018,August,2018,27,Madison College,16,3,,0,0.190000,0.750000,5,,0,0.310000,0.630000,9,2,0.560000,3880
2010,8/14/2018,August,2018,28,Madison College,1166,160,,0,0.140000,0.550000,380,,0,0.330000,0.650000,530,2,0.450000,3881
2010,8/14/2018,August,2018,29,East High,2473,319,,1,0.130000,0.520000,749,,1,0.300000,0.610000,1378,2,0.560000,3882
2010,8/14/2018,August,2018,30,Sherman,956,88,,0,0.090000,0.370000,249,,0,0.260000,0.520000,420,0,0.440000,3883
2010,8/14/2018,August,2018,31,Lakeview Library,1066,126,,1,0.120000,0.470000,327,,0,0.310000,0.610000,555,1,0.520000,3884
2010,8/14/2018,August,2018,32,Goodwill Madison Northside,693,97,,0,0.140000,0.560000,196,,0,0.280000,0.570000,306,0,0.440000,3885
2010,8/14/2018,August,2018,33,Warner Park,822,96,,0,0.120000,0.470000,209,,0,0.250000,0.510000,300,2,0.360000,3886
2010,8/14/2018,August,2018,34,Warner Park,850,99,,0,0.120000,0.470000,269,,0,0.320000,0.630000,417,0,0.490000,3887
2010,8/14/2018,August,2018,35,Mendota,1090,92,,0,0.080000,0.340000,225,,0,0.210000,0.410000,403,0,0.370000,3888
2010,8/14/2018,August,2018,36,Mendota,1157,211,,0,0.180000,0.730000,419,,0,0.360000,0.720000,608,0,0.530000,3889
2010,8/14/2018,August,2018,37,Lindbergh,1465,225,,0,0.150000,0.610000,427,,0,0.290000,0.580000,684,0,0.470000,3890
2010,8/14/2018,August,2018,38,Blackhawk School,2568,317,,0,0.120000,0.490000,961,,0,0.370000,0.750000,1364,0,0.530000,3891
2010,8/14/2018,August,2018,112,Blackhawk School,0,0,,0,0,0,0,,0,0,0,0,0,0,3892
2010,8/14/2018,August,2018,118,Blackhawk School,0,0,,0,0,0,0,,0,0,0,0,0,0,3893
2010,8/14/2018,August,2018,135,Blackhawk School,0,0,,0,0,0,0,,0,0,0,0,0,0,3894
2010,8/14/2018,August,2018,39,Hawthorne,1481,232,,0,0.160000,0.630000,474,,1,0.320000,0.640000,773,2,0.520000,3895
2010,8/14/2018,August,2018,40,Olbrich,2396,532,,1,0.220000,0.890000,1000,,1,0.420000,0.830000,1569,0,0.650000,3896
2010,8/14/2018,August,2018,41,O'Keeffe,2522,575,,0,0.230000,0.910000,1002,,0,0.400000,0.790000,1561,1,0.620000,3897
2010,8/14/2018,August,2018,42,Wil-Mar,2558,329,,0,0.130000,0.510000,761,,0,0.300000,0.590000,1294,0,0.510000,3898
2010,8/14/2018,August,2018,43,Madison Central Police District,387,35,,0,0.090000,0.360000,90,,0,0.230000,0.470000,164,0,0.420000,3899
2010,8/14/2018,August,2018,52,Madison Central Police District,615,67,,0,0.110000,0.440000,199,,0,0.320000,0.650000,303,0,0.490000,3900
2010,8/14/2018,August,2018,44,Tenney Park,1680,253,,0,0.150000,0.600000,538,,0,0.320000,0.640000,925,1,0.550000,3901
2010,8/14/2018,August,2018,45,Lapham,2892,391,,0,0.140000,0.540000,777,,0,0.270000,0.540000,1366,0,0.470000,3902
2010,8/14/2018,August,2018,46,Gates of Heaven,2146,189,,0,0.090000,0.350000,471,,1,0.220000,0.440000,769,2,0.360000,3903
2010,8/14/2018,August,2018,47,Lowell Center,1817,70,,0,0.040000,0.150000,150,,0,0.080000,0.170000,231,0,0.130000,3904
2010,8/14/2018,August,2018,48,Lowell Center,915,30,,0,0.030000,0.130000,73,,0,0.080000,0.160000,109,0,0.120000,3905
2010,8/14/2018,August,2018,49,Hub Madison,2479,87,,0,0.040000,0.140000,151,,0,0.060000,0.120000,239,0,0.100000,3906
2010,8/14/2018,August,2018,50,Doyle Administration,2226,108,,0,0.050000,0.190000,195,,0,0.090000,0.180000,377,1,0.170000,3907
2010,8/14/2018,August,2018,54,Doyle Administration,669,7,,0,0.010000,0.040000,12,,0,0.020000,0.040000,17,0,0.030000,3908
2010,8/14/2018,August,2018,51,Central Library,1459,214,,0,0.150000,0.590000,373,,0,0.260000,0.510000,536,0,0.370000,3909
2010,8/14/2018,August,2018,53,Capitol Lakes Retirement,2937,350,,0,0.120000,0.480000,745,,0,0.250000,0.510000,1155,0,0.390000,3910
2010,8/14/2018,August,2018,55,Porchlight,2815,90,,0,0.030000,0.130000,183,,0,0.070000,0.130000,280,0,0.100000,3911
2010,8/14/2018,August,2018,56,Gordon Dining,1748,24,,0,0.010000,0.050000,31,,0,0.020000,0.040000,51,0,0.030000,3912
2010,8/14/2018,August,2018,57,Memorial Library,1020,23,,0,0.020000,0.090000,48,,0,0.050000,0.090000,74,1,0.070000,3913
2010,8/14/2018,August,2018,58,UW Memorial Union,838,12,,0,0.010000,0.060000,23,,0,0.030000,0.050000,33,0,0.040000,3914
2010,8/14/2018,August,2018,59,UW Memorial Union,1023,9,,0,0.010000,0.040000,23,,0,0.020000,0.040000,43,0,0.040000,3915
2010,8/14/2018,August,2018,60,Eagle Heights,573,60,,0,0.100000,0.420000,120,,0,0.210000,0.420000,205,0,0.360000,3916
2010,8/14/2018,August,2018,61,First Congregational,2147,199,,0,0.090000,0.370000,473,,0,0.220000,0.440000,641,0,0.300000,3917
2010,8/14/2018,August,2018,62,Blessed Sacrament,871,237,,0,0.270000,1.090000,416,,0,0.480000,0.960000,619,1,0.710000,3918
2010,8/14/2018,August,2018,63,West High,1776,312,,0,0.180000,0.700000,557,,0,0.310000,0.630000,814,0,0.460000,3919
2010,8/14/2018,August,2018,64,Hoyt,1388,261,,0,0.190000,0.750000,470,,0,0.340000,0.680000,783,0,0.560000,3920
2010,8/14/2018,August,2018,82,Hoyt,1363,238,,0,0.170000,0.700000,509,,0,0.370000,0.750000,862,0,0.630000,3921
2010,8/14/2018,August,2018,65,Wingra School,2578,477,,0,0.190000,0.740000,992,,1,0.380000,0.770000,1540,2,0.600000,3922
2010,8/14/2018,August,2018,66,St James,2469,286,,0,0.120000,0.460000,621,,2,0.250000,0.500000,926,2,0.380000,3923
2010,8/14/2018,August,2018,67,Brittingham,1081,89,,0,0.080000,0.330000,203,,0,0.190000,0.380000,388,0,0.360000,3924
2010,8/14/2018,August,2018,68,Trinity UMC,1085,156,,0,0.140000,0.580000,282,,0,0.260000,0.520000,489,0,0.450000,3925
2010,8/14/2018,August,2018,69,Bjarne Romnes,1804,228,,0,0.130000,0.510000,563,,0,0.310000,0.620000,999,0,0.550000,3926
2010,8/14/2018,August,2018,70,Bridge-Lake Point-Waunona,1149,177,,0,0.150000,0.620000,377,,0,0.330000,0.660000,530,0,0.460000,3927
2010,8/14/2018,August,2018,113,Bridge-Lake Point-Waunona,0,0,,0,0,0,0,,0,0,0,0,0,0,3928
2010,8/14/2018,August,2018,71,Badger Rock,1530,151,,0,0.100000,0.390000,362,,0,0.240000,0.470000,520,0,0.340000,3929
2010,8/14/2018,August,2018,139,Badger Rock,0,0,,0,0,0,0,,0,0,0,0,0,0,3930
2010,8/14/2018,August,2018,72,Catholic Multicultural Center,615,90,,0,0.150000,0.590000,173,,0,0.280000,0.560000,273,0,0.440000,3931
2010,8/14/2018,August,2018,73,Village on Park,709,46,,0,0.060000,0.260000,127,,0,0.180000,0.360000,213,0,0.300000,3932
2010,8/14/2018,August,2018,74,Leopold,475,44,,0,0.090000,0.370000,89,,0,0.190000,0.370000,171,0,0.360000,3933
2010,8/14/2018,August,2018,75,Leopold,1122,143,,0,0.130000,0.510000,318,,0,0.280000,0.570000,547,0,0.490000,3934
2010,8/14/2018,August,2018,76,Revival Ridge,798,43,,0,0.050000,0.220000,162,,0,0.200000,0.410000,255,0,0.320000,3935
2010,8/14/2018,August,2018,77,Toki,1714,185,,0,0.110000,0.430000,573,,0,0.330000,0.670000,905,0,0.530000,3936
2010,8/14/2018,August,2018,78,Thoreau,2356,358,,0,0.150000,0.610000,820,,0,0.350000,0.700000,1367,1,0.580000,3937
2010,8/14/2018,August,2018,79,Sequoya Library,2713,537,,0,0.200000,0.790000,1084,,0,0.400000,0.800000,1665,1,0.610000,3938
2010,8/14/2018,August,2018,80,Midvale,179,51,,0,0.280000,1.140000,92,,0,0.510000,1.030000,132,0,0.740000,3939
2010,8/14/2018,August,2018,81,Midvale,1655,401,,0,0.240000,0.970000,714,,0,0.430000,0.860000,1063,0,0.640000,3940
2010,8/14/2018,August,2018,83,Covenant Presbyterian,1532,348,,0,0.230000,0.910000,643,,0,0.420000,0.840000,967,1,0.630000,3941
2010,8/14/2018,August,2018,84,Mount Olive Lutheran,1711,243,,0,0.140000,0.570000,521,,0,0.300000,0.610000,756,0,0.440000,3942
2010,8/14/2018,August,2018,85,Wellspring UMC,1653,252,,0,0.150000,0.610000,659,,0,0.400000,0.800000,1064,0,0.640000,3943
2010,8/14/2018,August,2018,86,Spring Harbor,1998,375,,0,0.190000,0.750000,751,,0,0.380000,0.750000,1060,0,0.530000,3944
2010,8/14/2018,August,2018,87,John Muir,2096,358,,0,0.170000,0.680000,850,,0,0.410000,0.810000,1153,0,0.550000,3945
2010,8/14/2018,August,2018,88,Alicia Ashman,1940,389,,0,0.200000,0.800000,677,,0,0.350000,0.700000,1003,0,0.520000,3946
2010,8/14/2018,August,2018,89,Oakwood Village University Woods,2009,378,,0,0.190000,0.750000,854,,1,0.430000,0.850000,1078,2,0.540000,3947
2010,8/14/2018,August,2018,90,Madison Ice Arena,675,95,,0,0.140000,0.560000,207,,0,0.310000,0.610000,296,0,0.440000,3948
2010,8/14/2018,August,2018,104,Madison Ice Arena,1600,139,,0,0.090000,0.350000,283,,0,0.180000,0.350000,559,0,0.350000,3949
2010,8/14/2018,August,2018,117,Madison Ice Arena,0,0,,0,0,0,0,,0,0,0,0,0,0,3950
2010,8/14/2018,August,2018,141,Madison Ice Arena,0,0,,0,0,0,0,,0,0,0,0,0,0,3951
2010,8/14/2018,August,2018,91,Falk,1419,173,,0,0.120000,0.490000,451,,0,0.320000,0.640000,732,0,0.520000,3952
2010,8/14/2018,August,2018,92,Meadowridge,1198,172,,0,0.140000,0.570000,320,,0,0.270000,0.530000,477,0,0.400000,3953
2010,8/14/2018,August,2018,95,Meadowridge,1664,250,,0,0.150000,0.600000,525,,0,0.320000,0.630000,787,0,0.470000,3954
2010,8/14/2018,August,2018,93,Good Shepherd,290,31,,0,0.110000,0.430000,53,,0,0.180000,0.370000,87,0,0.300000,3955
2010,8/14/2018,August,2018,94,Good Shepherd,758,114,,0,0.150000,0.600000,233,,0,0.310000,0.610000,386,0,0.510000,3956
2010,8/14/2018,August,2018,96,Heritage,1388,203,,0,0.150000,0.590000,316,,0,0.230000,0.460000,574,1,0.410000,3957
2010,8/14/2018,August,2018,99,Heritage,789,94,,0,0.120000,0.480000,153,,0,0.190000,0.390000,288,0,0.370000,3958
2010,8/14/2018,August,2018,97,St Mary's,2161,259,,0,0.120000,0.480000,434,,0,0.200000,0.400000,779,0,0.360000,3959
2010,8/14/2018,August,2018,98,Chavez,2512,289,,0,0.120000,0.460000,513,,0,0.200000,0.410000,912,1,0.360000,3960
2010,8/14/2018,August,2018,144,Chavez,0,0,,0,0,0,0,,0,0,0,0,0,#DIV/0!,3961
2010,8/14/2018,August,2018,100,Meriter - McKee,1775,255,,0,0.140000,0.570000,456,,0,0.260000,0.510000,713,0,0.400000,3962
2010,8/14/2018,August,2018,101,Elver Park,526,73,,0,0.140000,0.560000,130,,0,0.250000,0.490000,211,0,0.400000,3963
2010,8/14/2018,August,2018,102,Elver Park,1120,150,,0,0.130000,0.540000,278,,0,0.250000,0.500000,434,0,0.390000,3964
2010,8/14/2018,August,2018,119,Elver Park,0,0,,0,0,0,0,,0,0,0,0,0,0,3965
2010,8/14/2018,August,2018,121,Elver Park,9,0,,0,0,0,5,,0,0,0,0,0,0,3966
2010,8/14/2018,August,2018,103,West Police,467,51,,0,0.110000,0.440000,84,,0,0.180000,0.360000,143,0,0.310000,3967
2010,8/14/2018,August,2018,114,West Police,0,0,,0,0,0,0,,0,0,0,0,0,0,3968
2010,8/14/2018,August,2018,115,West Police,0,0,,0,0,0,0,,0,0,0,0,0,0,3969
2010,8/14/2018,August,2018,116,West Police,0,0,,0,0,0,0,,0,0,0,0,0,0,3970
2010,8/14/2018,August,2018,105,Coventry Village,1890,174,,0,0.090000,0.370000,425,,0,0.220000,0.450000,694,0,0.370000,3971
2010,8/14/2018,August,2018,107,Coventry Village,1477,252,,0,0.170000,0.680000,507,,0,0.340000,0.690000,733,0,0.500000,3972
2010,8/14/2018,August,2018,127,Coventry Village,0,0,,0,0,0,0,,0,0,0,0,0,0,3973
2010,8/14/2018,August,2018,106,Blackhawk Church,2265,301,,0,0.130000,0.530000,551,,0,0.240000,0.490000,787,0,0.350000,3974
2010,8/14/2018,August,2018,125,Blackhawk Church,7,0,,0,0,0,0,,0,0,0,1,0,0,3975
2010,8/14/2018,August,2018,137,Blackhawk Church,0,0,,0,0,0,0,,0,0,0,0,0,0,3976
2010,8/14/2018,August,2018,140,Blackhawk Church,1,0,,0,0,0,0,,0,0,0,0,0,0,3977
2010,8/14/2018,August,2018,108,Lussier,1558,223,,0,0.140000,0.570000,420,,0,0.270000,0.540000,671,0,0.430000,3978
2010,8/14/2018,August,2018,109,High Point Church,1789,251,,0,0.140000,0.560000,592,,0,0.330000,0.660000,872,1,0.490000,3979
2010,8/14/2018,August,2018,110,Attic Angel Assoc,1318,235,,0,0.180000,0.710000,472,,0,0.360000,0.720000,640,0,0.490000,3980
2010,8/14/2018,August,2018,120,Attic Angel Assoc,0,0,,0,0,0,0,,0,0,0,0,0,0,3981
2010,8/14/2018,August,2018,111,The Jefferson,2118,254,,0,0.120000,0.480000,478,,0,0.230000,0.450000,769,0,0.360000,3982
2010,8/14/2018,August,2018,122,The Jefferson,20,2,,0,0.100000,0,4,,0,0.200000,0.400000,11,0,0.550000,3983
2010,8/14/2018,August,2018,124,The Jefferson,27,2,,0,0.070000,0.300000,6,,0,0.220000,0.440000,10,0,0.370000,3984
2010,8/14/2018,August,2018,138,The Jefferson,0,0,,0,0,0,0,,0,0,0,0,0,#DIV/0!,3985
2010,8/14/2018,August,2018,143,The Jefferson,0,0,,0,0,0,0,,0,0,0,0,0,0,3986
2010,11/6/2018,November,2018,1,Glendale,1597,651,,0,0.410000,1.630000,935,,0,0.590000,1.170000,1503,1,0.940000,3987
2010,11/6/2018,November,2018,2,Glendale,1016,341,,0,0.340000,1.340000,497,,0,0.490000,0.980000,934,0,0.920000,3988
2010,11/6/2018,November,2018,123,Glendale,0,0,,0,0,0,0,,0,0,0,0,0,0,3989
2010,11/6/2018,November,2018,3,City Church,807,302,,1,0.370000,1.500000,406,,0,0.500000,1.010000,752,0,0.930000,3990
2010,11/6/2018,November,2018,4,City Church,604,219,,0,0.360000,1.450000,504,,0,0.830000,1.670000,552,0,0.910000,3991
2010,11/6/2018,November,2018,5,Elvehjem,954,292,,0,0.310000,1.220000,600,,0,0.630000,1.260000,898,0,0.940000,3992
2010,11/6/2018,November,2018,6,Elvehjem,1744,486,,0,0.280000,1.110000,1000,,0,0.570000,1.150000,1604,1,0.920000,3993
2010,11/6/2018,November,2018,7,Westminster,1073,381,,0,0.360000,1.420000,691,,0,0.640000,1.290000,989,0,0.920000,3994
2010,11/6/2018,November,2018,8,Door Creek Church,1665,601,,0,0.360000,1.440000,1053,,0,0.630000,1.260000,1671,0,1,3995
2010,11/6/2018,November,2018,129,Door Creek Church,5,1,,0,0.200000,0.800000,2,,0,0.400000,0.800000,3,0,0.600000,3996
2010,11/6/2018,November,2018,131,Door Creek Church,4,1,,0,0.250000,1,1,,0,0.250000,0.500000,3,0,0.750000,3997
2010,11/6/2018,November,2018,134,Door Creek Church,21,6,,0,0.290000,1.140000,17,,0,0.810000,1.620000,22,0,1.050000,3998
2010,11/6/2018,November,2018,9,Oak Park Place,2386,650,,0,0.270000,1.090000,1331,,0,0.560000,1.120000,2335,1,0.980000,3999
2010,11/6/2018,November,2018,128,Oak Park Place,3,0,,0,0,0,1,,0,0.330000,0.670000,1,0,0.330000,4000
2010,11/6/2018,November,2018,130,Oak Park Place,0,0,,0,0,0,0,,0,0,0,0,0,0,4001
2010,11/6/2018,November,2018,132,Oak Park Place,3,0,,0,0,0,0,,0,0,0,2,0,0.670000,4002
2010,11/6/2018,November,2018,133,Oak Park Place,2,0,,0,0,0,0,,0,0,0,0,0,0,4003
2010,11/6/2018,November,2018,10,Kennedy,1517,633,,0,0.420000,1.670000,1028,,0,0.680000,1.360000,1405,1,0.930000,4004
2010,11/6/2018,November,2018,11,American Family,741,179,,0,0.240000,0.970000,419,,0,0.570000,1.130000,682,0,0.920000,4005
2010,11/6/2018,November,2018,17,American Family,715,150,,0,0.210000,0.840000,389,,0,0.540000,1.090000,631,0,0.880000,4006
2010,11/6/2018,November,2018,12,New Beginnings,1758,555,,0,0.320000,1.260000,1107,,0,0.630000,1.260000,1577,0,0.900000,4007
2010,11/6/2018,November,2018,13,LaFollette,534,195,,0,0.370000,1.460000,290,,0,0.540000,1.090000,461,0,0.860000,4008
2010,11/6/2018,November,2018,14,LaFollette,470,209,,0,0.440000,1.780000,298,,0,0.630000,1.270000,451,0,0.960000,4009
2010,11/6/2018,November,2018,15,LaFollette,1030,445,,0,0.430000,1.730000,623,,0,0.600000,1.210000,965,0,0.940000,4010
2010,11/6/2018,November,2018,16,Whitehorse,2361,722,,1,0.310000,1.220000,1493,,2,0.630000,1.260000,2188,2,0.930000,4011
2010,11/6/2018,November,2018,18,Hy-Vee,813,157,,0,0.190000,0.770000,389,,0,0.480000,0.960000,702,0,0.860000,4012
2010,11/6/2018,November,2018,21,Hy-Vee,873,251,,0,0.290000,1.150000,438,,0,0.500000,1,783,1,0.900000,4013
2010,11/6/2018,November,2018,19,E. Madison Community Cntr,744,177,,0,0.240000,0.950000,409,,0,0.550000,1.100000,643,0,0.860000,4014
2010,11/6/2018,November,2018,20,E. Madison Community Cntr,192,46,,0,0.240000,0.960000,107,,0,0.560000,1.110000,166,0,0.860000,4015
2010,11/6/2018,November,2018,22,Streets East,1343,455,,0,0.340000,1.360000,851,,1,0.630000,1.270000,1220,1,0.910000,4016
2010,11/6/2018,November,2018,136,Streets East,3,1,,0,0,0,3,,0,0,0,4,0,0,4017
2010,11/6/2018,November,2018,23,Fire Station #11,583,263,,0,0.450000,1.800000,421,,0,0.720000,1.440000,634,0,1.090000,4018
2010,11/6/2018,November,2018,24,Oakwood Village Prairie Ridge,760,305,,0,0.400000,1.610000,643,,0,0.850000,1.690000,805,0,1.060000,4019
2010,11/6/2018,November,2018,142,Oakwood Village Prairie Ridge,0,0,,0,0,0,0,,0,0,0,3,0,0,4020
2010,11/6/2018,November,2018,25,Sandburg Elementary,1802,509,,0,0.280000,1.130000,1119,,0,0.620000,1.240000,1648,1,0.910000,4021
2010,11/6/2018,November,2018,26,Eastside Lutheran,1043,311,,0,0.300000,1.190000,618,,1,0.590000,1.190000,994,1,0.950000,4022
2010,11/6/2018,November,2018,126,Eastside Lutheran,8,11,,0,0,0,21,,0,0,0,5,0,0,4023
2010,11/6/2018,November,2018,27,Madison College,15,5,,0,0.330000,1.330000,7,,0,0.470000,0.930000,11,0,0.730000,4024
2010,11/6/2018,November,2018,28,Madison College,1159,385,,0,0.330000,1.330000,751,,0,0.650000,1.300000,1077,2,0.930000,4025
2010,11/6/2018,November,2018,29,East High,2537,671,,1,0.260000,1.060000,1434,,3,0.570000,1.130000,2356,5,0.930000,4026
2010,11/6/2018,November,2018,30,Sherman,983,302,,0,0.310000,1.230000,592,,1,0.600000,1.200000,847,2,0.860000,4027
2010,11/6/2018,November,2018,31,Lakeview Library,1082,379,,0,0.350000,1.400000,738,,0,0.680000,1.360000,982,0,0.910000,4028
2010,11/6/2018,November,2018,32,Goodwill Madison Northside,710,208,,0,0.290000,1.170000,443,,0,0.620000,1.250000,608,1,0.860000,4029
2010,11/6/2018,November,2018,33,Warner Park,853,257,,0,0.300000,1.210000,506,,0,0.590000,1.190000,755,0,0.890000,4030
2010,11/6/2018,November,2018,34,Warner Park,856,266,,0,0.310000,1.240000,507,,0,0.590000,1.180000,747,0,0.870000,4031
2010,11/6/2018,November,2018,35,Mendota,1087,261,,0,0.240000,0.960000,630,,0,0.580000,1.160000,926,0,0.850000,4032
2010,11/6/2018,November,2018,36,Mendota,1162,354,,0,0.300000,1.220000,766,,0,0.660000,1.320000,1033,0,0.890000,4033
2010,11/6/2018,November,2018,37,Lindbergh,1470,501,,0,0.340000,1.360000,943,,0,0.640000,1.280000,1333,0,0.910000,4034
2010,11/6/2018,November,2018,38,Blackhawk School,2560,829,,0,0.320000,1.300000,1746,,0,0.680000,1.360000,2362,0,0.920000,4035
2010,11/6/2018,November,2018,112,Blackhawk School,0,0,,0,0,0,0,,0,0,0,0,0,0,4036
2010,11/6/2018,November,2018,118,Blackhawk School,0,0,,0,0,0,0,,0,0,0,0,0,0,4037
2010,11/6/2018,November,2018,135,Blackhawk School,0,0,,0,0,0,0,,0,0,0,0,0,0,4038
2010,11/6/2018,November,2018,39,Hawthorne,1477,462,,0,0.310000,1.250000,966,,0,0.650000,1.310000,1401,1,0.950000,4039
2010,11/6/2018,November,2018,40,Olbrich,2380,875,,1,0.370000,1.470000,1600,,1,0.670000,1.340000,2259,0,0.950000,4040
2010,11/6/2018,November,2018,41,O'Keeffe,2520,822,,0,0.330000,1.300000,1644,,0,0.650000,1.300000,2412,4,0.960000,4041
2010,11/6/2018,November,2018,42,Wil-Mar,2640,766,,1,0.290000,1.160000,1514,,3,0.570000,1.150000,2523,6,0.960000,4042
2010,11/6/2018,November,2018,43,Madison Municipal Building,382,110,,0,0.290000,1.150000,250,,0,0.650000,1.310000,372,0,0.970000,4043
2010,11/6/2018,November,2018,52,Madison Municipal Building,640,175,,0,0.270000,1.090000,462,,1,0.720000,1.440000,665,3,1.040000,4044
2010,11/6/2018,November,2018,44,Tenney Park,1663,595,,0,0.360000,1.430000,0,,0,0,0,1620,2,0.970000,4045
2010,11/6/2018,November,2018,45,Lapham,3011,930,,0,0.310000,1.240000,1936,,3,0.640000,1.290000,3043,10,1.010000,4046
2010,11/6/2018,November,2018,46,Gates of Heaven,2219,507,,1,0.230000,0.910000,1193,,2,0.540000,1.080000,1976,2,0.890000,4047
2010,11/6/2018,November,2018,47,Lowell Center,1814,467,,0,0.260000,1.030000,999,,0,0.550000,1.100000,1566,0,0.860000,4048
2010,11/6/2018,November,2018,48,Lowell Center,924,216,,0,0.230000,0.940000,449,,0,0.490000,0.970000,738,0,0.800000,4049
2010,11/6/2018,November,2018,49,Hub Madison,2451,655,,0,0.270000,1.070000,1538,,0,0.630000,1.250000,2638,0,1.080000,4050
2010,11/6/2018,November,2018,50,Doyle Administration,2235,492,,2,0.220000,0.880000,1226,,2,0.550000,1.100000,2050,4,0.920000,4051
2010,11/6/2018,November,2018,51,Central Library,1489,304,,0,0.200000,0.820000,816,,1,0.550000,1.100000,1297,1,0.870000,4052
2010,11/6/2018,November,2018,53,Capitol Lakes Retirement,3031,875,,0,0.290000,1.150000,1665,,0,0.550000,1.100000,2835,3,0.940000,4053
2010,11/6/2018,November,2018,54,Smith Hall,618,202,,0,0.330000,1.310000,366,,0,0.590000,1.180000,503,0,0.810000,4054
2010,11/6/2018,November,2018,55,Porchlight,2793,651,,0,0.230000,0.930000,1773,,0,0.630000,1.270000,2355,3,0.840000,4055
2010,11/6/2018,November,2018,56,Gordon Dining,1671,289,,0,0.170000,0.690000,888,,0,0.530000,1.060000,1470,0,0.880000,4056
2010,11/6/2018,November,2018,57,UW Memorial Library,1014,265,,0,0.260000,1.050000,590,,0,0.580000,1.160000,921,0,0.910000,4057
2010,11/6/2018,November,2018,58,UW Memorial Union,764,259,,11,0.340000,1.360000,453,,0,0.590000,1.190000,679,0,0.890000,4058
2010,11/6/2018,November,2018,59,Holt Center,969,170,,0,0.180000,0.700000,477,,0,0.490000,0.980000,873,0,0.900000,4059
2010,11/6/2018,November,2018,60,Eagle Heights,598,190,,0,0.320000,1.270000,347,,2,0.580000,1.160000,505,2,0.840000,4060
2010,11/6/2018,November,2018,61,First Congregational,2118,580,,1,0.270000,0,1266,,0,0.600000,1.200000,1830,4,0.860000,4061
2010,11/6/2018,November,2018,62,Blessed Sacrament,892,440,,0,0.490000,1.970000,720,,0,0.810000,1.610000,846,0,0.950000,4062
2010,11/6/2018,November,2018,63,West High,1821,748,,0,0.410000,1.640000,1170,,0,0.640000,1.290000,1695,0,0.930000,4063
2010,11/6/2018,November,2018,64,Hoyt,1390,548,,0,0.390000,1.580000,921,,0,0.660000,1.330000,1321,2,0.950000,4064
2010,11/6/2018,November,2018,82,Hoyt,1355,497,,0,0.370000,1.470000,893,,0,0.660000,1.320000,1274,0,0.940000,4065
2010,11/6/2018,November,2018,65,Wingra School,2562,852,,0,0.330000,1.330000,1741,,1,0.680000,1.360000,2404,2,0.940000,4066
2010,11/6/2018,November,2018,66,St James,2456,670,,0,0.270000,1.090000,1316,,2,0.540000,1.070000,2161,3,0.880000,4067
2010,11/6/2018,November,2018,67,Brittingham,1110,279,,0,0.250000,1.010000,636,,1,0.570000,1.150000,937,1,0.840000,4068
2010,11/6/2018,November,2018,68,Trinity UMC,1105,365,,0,0.330000,1.320000,673,,0,0.610000,1.220000,1037,1,0.940000,4069
2010,11/6/2018,November,2018,69,Bjarne Romnes,1791,520,,0,0.290000,1.160000,1104,,1,0.620000,1.230000,1656,1,0.920000,4070
2010,11/6/2018,November,2018,70,Bridge-Lake Point-Waunona,1149,422,,0,0.370000,1.470000,732,,0,0.640000,1.270000,1092,0,0.950000,4071
2010,11/6/2018,November,2018,113,Bridge-Lake Point-Waunona,0,0,,0,0,0,0,,0,0,0,0,0,0,4072
2010,11/6/2018,November,2018,71,Badger Rock,1560,378,,0,0.240000,0.970000,783,,0,0.500000,1,1333,0,0.850000,4073
2010,11/6/2018,November,2018,139,Badger Rock,0,0,,0,0,0,0,,0,0,0,0,0,0,4074
